source,business_id,place_id,name,channel,business_category,latitude,longitude,address,distance_from_plant_km,nearest_plant,plant_region,rating,user_ratings_total,price_level,business_status,estimated_monthly_water_liters,estimated_monthly_water_revenue,priority_score,water_priority,is_wholesaler,is_chain
Google Places,GOOGLE_ChIJDY5_aN1NrjsRrzc2X2IlrlE,ChIJDY5_aN1NrjsRrzc2X2IlrlE,"RAMCO GODOWN, RAMNAGARA",store,Retail,12.7342111,77.2658137,"P7M8+M8P, Unnamed Road, Manjunatha Nagar, Ijoor, Bolappanahalli",2.13,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,10,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJZ2HjGzBNrjsRp8swdy3wjcs,ChIJZ2HjGzBNrjsRp8swdy3wjcs,Yuvaraju E Shop,store,Retail,12.7296057,77.2642992,"45, Ramanagara",1.95,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJ5Q9fuylNrjsRJy9nnKM5EoI,ChIJ5Q9fuylNrjsRJy9nnKM5EoI,Sri Kalabairaveshwara Tea Stall,store,Retail,12.7583696,77.22981709999999,"08 1st Main 5th Cross Shanuboganahalli, Ramanagara",6.85,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJtdXcmetNrjsRsNG9QFltmI4,ChIJtdXcmetNrjsRsNG9QFltmI4,I K S Store,store,Retail,12.7618315,77.2485054,"near Masjid, 01, 2nd Main Sankighatta Main Rd, Hosalaya, Ramanagara",5.68,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJM37jf5ZNrjsRXZyTZTejc44,ChIJM37jf5ZNrjsRXZyTZTejc44,Nabisab Shop,store,Retail,12.7423534,77.2670425,"34, Ramanagara",2.76,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJhXPaQkBNrjsRuV8korjDB6A,ChIJhXPaQkBNrjsRuV8korjDB6A,SOMESH BANGLES STORE,store,Retail,12.728653,77.2665772,"12 1st Main 2nd Cross Jalamagla, Road, Manjunatha Nagar, Ramanagara",1.68,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJC5k5UTRMrjsRJxLHNvccLlM,ChIJC5k5UTRMrjsRJxLHNvccLlM,Shree Veerabhadraswamy Provision Store,store,Retail,12.7288951,77.2668439,India,1.67,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJua1LUTRMrjsRXzAcESADQRs,ChIJua1LUTRMrjsRXzAcESADQRs,MURTHY TEA STAAL,store,Retail,12.728776,77.26683369999999,India,1.67,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJoxs7M9JNrjsR_qXuuHzhdYY,ChIJoxs7M9JNrjsR_qXuuHzhdYY,Manju tifon senter,store,Retail,12.7290316,77.2669962,"Manju Gobi Center, Ramanagara",1.67,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJR2hJQABNrjsRn3_mDlUqYhQ,ChIJR2hJQABNrjsRn3_mDlUqYhQ,Magadi,store,Retail,12.7643385,77.24157559999999,"Q67R+PJ, Chowdeshwarihalli",6.37,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJVcQpVzRMrjsRWlMnktTfa7k,ChIJVcQpVzRMrjsRWlMnktTfa7k,KIRAN MOBILE CENTER,store,Retail,12.7288162,77.26691939999999,India,1.66,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJTfVo7upNrjsRNoQr4sQh1wU,ChIJTfVo7upNrjsRNoQr4sQh1wU,Arkeshwara Bakery and Sweets,store,Retail,12.7288777,77.26704149999999,"Kunigal Main Road, Manjunatha Nagar, Ramanagara",1.65,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJY3iP_slNrjsR-XR5fNxf6SE,ChIJY3iP_slNrjsR-XR5fNxf6SE,Indane - Sri Sreenivasa Gas Serv,store,Retail,12.7282794,77.2667786,"Ground Floor Word No 25, Manjunatha Nagar, Ramanagara",1.64,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,4,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJ26FNeNNNrjsRDnsYjeqovw0,ChIJ26FNeNNNrjsRDnsYjeqovw0,Bansi Sales,store,Retail,12.7281327,77.2667362,"Manjunatha Nagar, Ramanagara",1.64,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJaaonvjNNrjsRcuMVYcYWZlU,ChIJaaonvjNNrjsRcuMVYcYWZlU,CharanaKumara A,store,Retail,12.7643686,77.2457951,"47, Ramanagara",6.09,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,1500,22500,10.0,8,No,No
Google Places,GOOGLE_ChIJ1cIVhYhNrjsR29yB7an8grU,ChIJ1cIVhYhNrjsR29yB7an8grU,MANJUNATHA CHIKEN SHOP,liquor_store,Retail,12.7235692,77.2744587,"Malleshwara Extension Road, Ijoor, Ramanagara",0.66,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,2500,37500,10.0,9,No,No
Google Places,GOOGLE_ChIJj32Nsy1MrjsRODzaoqVR03A,ChIJj32Nsy1MrjsRODzaoqVR03A,"Umesh Wines, MRP LIQUOR OUTLET",liquor_store,Retail,12.7300251,77.2776094,"P7JH+229, Rayaradoddi",1.04,Ramanagara Plant,Ramanagara-Kanakapura Region,4.2,57,,OPERATIONAL,2500,37500,10.0,9,No,No
Google Places,GOOGLE_ChIJe5prftJNrjsR8XD61LzYm2s,ChIJe5prftJNrjsR8XD61LzYm2s,Effon Show Room,shopping_mall,Retail,12.7287936,77.26842769999999,"jalamanagala road Ramanagara, Manjunatha Nagar, Ijoor, Bolappanahalli",1.52,Ramanagara Plant,Ramanagara-Kanakapura Region,3.0,1,,OPERATIONAL,10000,150000,10.0,10,No,No
Google Places,GOOGLE_ChIJcVt0X69NrjsRM9w-i_OwtEQ,ChIJcVt0X69NrjsRM9w-i_OwtEQ,RAMANAGARA METRO,shopping_mall,Retail,12.728349,77.26892409999999,"opposite to Honnamma Kalyana Matapa, Road, Jalamangala",1.45,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,59,,OPERATIONAL,10000,150000,10.0,10,No,No
Google Places,GOOGLE_ChIJq7HE_TZNrjsRTlWmnu844Tw,ChIJq7HE_TZNrjsRTlWmnu844Tw,CNR Layout complex,shopping_mall,Retail,12.7350221,77.27634139999999,"P7PG+2G4, CNR Layout,BGS circle, Magadi Main Road, Ramanagara",1.62,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,10,,OPERATIONAL,10000,150000,10.0,10,No,No
Google Places,GOOGLE_ChIJ0YlpbAhNrjsRwX_RqCs6DoA,ChIJ0YlpbAhNrjsRwX_RqCs6DoA,UNILET APPLAINCES PVT LTD,shopping_mall,Retail,12.7289691,77.28271339999999,"P7HM+H3P, Agrahar, Ramanagara",0.95,Ramanagara Plant,Ramanagara-Kanakapura Region,4.6,59,,OPERATIONAL,10000,150000,10.0,10,No,No
Google Places,GOOGLE_ChIJfXlZPIVNrjsR8crIOj8JOD8,ChIJfXlZPIVNrjsR8crIOj8JOD8,Vokkaligara Sangha,shopping_mall,Retail,12.7326515,77.2847371,"P7MM+3V9, Vijaya Nagar, Ramanagara",1.41,Ramanagara Plant,Ramanagara-Kanakapura Region,4.4,11,,OPERATIONAL,10000,150000,10.0,10,No,No
Google Places,GOOGLE_ChIJh5gyezRMrjsRqC9VssuB1As,ChIJh5gyezRMrjsRqC9VssuB1As,R.K BAKERY & SWEETS,bakery,Retail,12.7287644,77.2684345,India,1.52,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJr2L3tppNrjsRIoBHpuBlq1Q,ChIJr2L3tppNrjsRIoBHpuBlq1Q,SRI KHABALLAMA BAKERY,bakery,Retail,12.731944,77.2741056,"23 1st Main 3rd Cross Magadi Road Opp Hotel Near Hospital Rayaradodi, Ramanagar, Ramanagara",1.38,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJY5TruFNNrjsRpAulY1wbW84,ChIJY5TruFNNrjsRpAulY1wbW84,Sri Balaji Fresh Juice And Chats,bakery,Retail,12.7327839,77.2747461,"Rayaradoddi, Bengaluru",1.43,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJZ-K8RABNrjsRCcZYlgDqdek,ChIJZ-K8RABNrjsRCcZYlgDqdek,Ramangara bakery,bakery,Retail,12.7319854,77.27464499999999,"P7JF+QVR, Ramanagara",1.36,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJdaT8FjZNrjsRkFrXK9Y5KAo,ChIJdaT8FjZNrjsRkFrXK9Y5KAo,SURYA bakery,bakery,Retail,12.7340079,77.2755505,"Magadi - Ramanagara Rd Rayaradoddi, Jeegenahalli (Town)",1.53,Ramanagara Plant,Ramanagara-Kanakapura Region,4.5,30,,OPERATIONAL,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJxwg37CBNrjsRvAvfGP154Eo,ChIJxwg37CBNrjsRvAvfGP154Eo,SRI LAKSHMI NARASIMHA SWAMY AGENCY,bakery,Retail,12.7250659,77.2729062,Ramanagara,0.89,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJjQRaa81NrjsRCpjbPkCZ2DI,ChIJjQRaa81NrjsRCpjbPkCZ2DI,S L V Iyengar Bread Mane,bakery,Retail,12.7250839,77.27296419999999,"Kempegowda Cercal, Ramanagara",0.88,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,2,,CLOSED_TEMPORARILY,800,12000,9.5,6,No,No
Google Places,GOOGLE_ChIJufPmWXhNrjsRLcn45Wa8e5Y,ChIJufPmWXhNrjsRLcn45Wa8e5Y,Sri Guru Sweets & Bakery,bakery,Retail,12.7249663,77.2729651,"Kempegowda circle, Ijoor, Ramanagara",0.88,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJkc6fPiRMrjsRr9e8bUJxTm8,ChIJkc6fPiRMrjsRr9e8bUJxTm8,Sri Lakshmi Ranganatha Iyengar Bakery & Sweets,bakery,Retail,12.7415338,77.27966119999999,India,2.29,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJuVY7z9tNrjsR9jlbqCHdJGc,ChIJuVY7z9tNrjsR9jlbqCHdJGc,Sri Lakshmi Venkateshwara Bakery And Sweets lakshminarayana V,bakery,Retail,12.7319291,77.2806976,"1st, Narayan Building, Main, 5th cross, Motaganahalli, Ramanagara",1.23,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJOTszsB9NrjsRLfMcEyHGxl0,ChIJOTszsB9NrjsRLfMcEyHGxl0,Fast Foods,bakery,Retail,12.7296786,77.28519740000002,562159 Town Police Station Road,1.13,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJf24hXE5NrjsR_GlgGvim_mA,ChIJf24hXE5NrjsR_GlgGvim_mA,Food squab,bakery,Retail,12.7284068,77.2849001,"near london bake, Gandhinagara, 3rd Cross Road, Ramanagara",1.0,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,800,12000,10.0,6,No,No
Google Places,GOOGLE_ChIJaRWtjSpMrjsR-AmiZSmhaJQ,ChIJaRWtjSpMrjsR-AmiZSmhaJQ,Namratha Condiments,bakery,Retail,12.7288504,77.28527,India,1.06,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJgweCi6dNrjsRKUYXr51CJyI,ChIJgweCi6dNrjsRKUYXr51CJyI,London Bake ramanagara,bakery,Retail,12.728236,77.2859714,"beside london bake, Opposite Govt High school, Field, beside london bake, Ramanagara",1.05,Ramanagara Plant,Ramanagara-Kanakapura Region,3.9,346,2,OPERATIONAL,800,12000,9.4,6,No,No
Google Places,GOOGLE_ChIJZdMu_AhNrjsRKTQAXPXV0PE,ChIJZdMu_AhNrjsRKTQAXPXV0PE,CHAITANYA CONDIMENTS UDAY A.,bakery,Retail,12.7287611,77.2862719,"opp. Kandaya Bavan, near Polic Bavana, 1st Main B, M Main Road, Bengaluru",1.11,Ramanagara Plant,Ramanagara-Kanakapura Region,1.0,1,,OPERATIONAL,800,12000,9.0,6,No,No
Google Places,GOOGLE_ChIJIcZVUrZNrjsRiOgkFMss3Zk,ChIJIcZVUrZNrjsRiOgkFMss3Zk,Lifestyle furniture and interiors,home_goods_store,Retail,12.7275401,77.2699477,"No. 905/465/815, hanumantha Nagara, road, Jalamangala",1.31,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,10,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJJb97ZMhNrjsRhl3nhcPUn9I,ChIJJb97ZMhNrjsRhl3nhcPUn9I,Gangadhar B Shop,home_goods_store,Retail,12.72591,77.269362,"54, Ramanagara",1.27,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJja7JqrhNrjsRwOPRxyki5X0,ChIJja7JqrhNrjsRwOPRxyki5X0,Arkeshwara furniture's and distributor,home_goods_store,Retail,12.7308292,77.27331029999999,"Rayaradoddi, Malleshwara Extension Road, Ramanagara",1.32,Ramanagara Plant,Ramanagara-Kanakapura Region,4.3,10,,OPERATIONAL,2000,30000,10.0,8,Yes,No
Google Places,GOOGLE_ChIJRa2tuCVNrjsRAAyBxphaCMo,ChIJRa2tuCVNrjsRAAyBxphaCMo,Bhavani Furnitures & Home Appliances,home_goods_store,Retail,12.7278438,77.2724546,"1st Floor, KPJ complex, Magadi - Ramanagara Road, Ramanagara",1.12,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,13,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ3xsh7ylNrjsR4PMS64dQ0KY,ChIJ3xsh7ylNrjsR4PMS64dQ0KY,S V Traders,home_goods_store,Retail,12.7264221,77.272533,"184B, Kempegowda Circle, Ramanagara",1.01,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,2000,30000,10.0,8,Yes,No
Google Places,GOOGLE_ChIJlySpIsdNrjsRxySAQFIBg2Q,ChIJlySpIsdNrjsRxySAQFIBg2Q,Birla Opus Paint Gallery - Sri Lakshmi Traders,home_goods_store,Retail,12.7264731,77.27256539999999,"sharath memorial school, opposite Magadi - Ramanagara Road, Ramanagara",1.01,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,9,,OPERATIONAL,2000,30000,10.0,8,Yes,No
Google Places,GOOGLE_ChIJRU0PKM1NrjsRrHe7gLrOvZI,ChIJRU0PKM1NrjsRrHe7gLrOvZI,Keerthi Hardware & Paints,home_goods_store,Retail,12.7253392,77.27217449999999,"P7GC+4VM, Ijoor, Ramanagara, Kunigal Main Road, Ijoor, Jeegenahalli (Town)",0.97,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJMfro2YJNrjsRiFLjLz3g1cY,ChIJMfro2YJNrjsRiFLjLz3g1cY,CHANDRA AGENCY CHANDRA,home_goods_store,Retail,12.7270962,77.27325789999999,"15 1st main 2nd cross, opp. hotel, b m, main raod, goodu market, Ramanagara",1.0,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ7VXZ74ZNrjsRoEPZlVqnSAs,ChIJ7VXZ74ZNrjsRoEPZlVqnSAs,Sri lakshmi traders,home_goods_store,Retail,12.7258506,77.2729875,"Near kempegowda circle, Malleshwara Extension Road, Ijoor, Ramanagara",0.93,Ramanagara Plant,Ramanagara-Kanakapura Region,4.7,12,,OPERATIONAL,2000,30000,10.0,8,Yes,No
Google Places,GOOGLE_ChIJLSRXo4FNrjsRLi8hS_7ztO4,ChIJLSRXo4FNrjsRLi8hS_7ztO4,Sri Maruthi Furnitures And Electronics,home_goods_store,Retail,12.7330366,77.2752903,"Rayaradoddi circle, Near, Magadi - Ramanagara Road, Ramanagara",1.44,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,14,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJF9VffSxNrjsRvK7UhytsJQs,ChIJF9VffSxNrjsRvK7UhytsJQs,Hotstar,home_goods_store,Retail,12.724234,77.2723065,"Geeta mandir badawane, Near, Kempegowda circle, Ramanagara",0.9,Ramanagara Plant,Ramanagara-Kanakapura Region,3.2,5,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ6Sa2sm5NrjsRsi4TrWMBGfQ,ChIJ6Sa2sm5NrjsRsi4TrWMBGfQ,MAHI DECOR,home_goods_store,Retail,12.7249651,77.2729737,"KG CIRCLE, Ijoor, Ramanagara",0.88,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJQ7uSn_dNrjsR-iXlRFiZ5MI,ChIJQ7uSn_dNrjsR-iXlRFiZ5MI,ANKANATHESHWARA FURNITURE AND MATTRESSES,home_goods_store,Retail,12.7281925,77.2747418,"1560, BM Road, Ramanagara",0.99,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJNyvwas1NrjsRNMU6_RPU9aM,ChIJNyvwas1NrjsRNMU6_RPU9aM,MODERN FURNITURES AND ELECTRONICS SHILPASHEE T,home_goods_store,Retail,12.724485,77.2737508,"Near LIC Office, Ijoor 1stmain, Malleshwara Extension Road, Ramanagara",0.78,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJ1wFgc3xNrjsRF4aTLoD48pY,ChIJ1wFgc3xNrjsRF4aTLoD48pY,GOPAL,home_goods_store,Retail,12.7237021,77.27338019999999,"Shop No 64, 1st Main, Bus Stop, near Market Road, 2nd Cross Road, Ramanagara",0.77,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,1,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJCeZwWWVNrjsRZyBPrMyrIdg,ChIJCeZwWWVNrjsRZyBPrMyrIdg,Sri Sai Electronics Furniture & Mobiles Ramanagara,home_goods_store,Retail,12.7286069,77.2756339,Ramanagara,0.97,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,2396,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJMR4HIohNrjsR3rVieDtq2lQ,ChIJMR4HIohNrjsR3rVieDtq2lQ,"Girias Ramanagara Bangalore - Electronics and Home Appliances Store - Buy Latest Smartphones, Laptops, Smart TV, AC",home_goods_store,Retail,12.7301788,77.2766726,"No.1859 Lakshmi Arcade, State Highway 17, Bengaluru",1.09,Ramanagara Plant,Ramanagara-Kanakapura Region,4.7,579,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJT6mN40RNrjsR0MHehS_DdLQ,ChIJT6mN40RNrjsR0MHehS_DdLQ,Faber Galleria,home_goods_store,Retail,12.7253241,77.2750471,"opposite HP Petrol Bunk, URS Complex, opposite HP Petrol Bunk, State Highway 17, Ramanagara",0.72,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,10,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJqYRePFJNrjsRqa3BiIukQLw,ChIJqYRePFJNrjsRqa3BiIukQLw,Siddhapaji Kulume Store,home_goods_store,Retail,12.7235236,77.2743462,"near Ramanagara, 12 1st Main 3rd Cross Kempegowda Cricle Tempal, near Ramanagara",0.67,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJWbo-YUpNrjsROoiC3NCHMn8,ChIJWbo-YUpNrjsROoiC3NCHMn8,Gangadhara Bybmbo Basket Shop GANGADHARA K,home_goods_store,Retail,12.7285937,77.2832779,"Fast-track, 14 1st Main 3rd Cross, opp. Ramanagara, B M, Main Road",0.93,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,CLOSED_TEMPORARILY,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJBWLSlEVNrjsRhrVLTsk4PV4,ChIJBWLSlEVNrjsRhrVLTsk4PV4,HPSV PAINTS,home_goods_store,Retail,12.7292286,77.2835662,"#371/1600/1216D,ward no 2 Dhyavarasegowdana Doddi Cross, State Highway 17, Ramanagara",1.01,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,4,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJT6YVC69NrjsRMh0p4wNrchM,ChIJT6YVC69NrjsRMh0p4wNrchM,PADMA TOYS STALL PADMAWOKUMARA,home_goods_store,Retail,12.7284377,77.2837946,"Ganesha Tample, 44 1st Main 3rd Cross B M Main Road, Near, Mandara Bide, Ramanagara",0.94,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,2000,30000,10.0,8,No,No
Google Places,GOOGLE_ChIJU0YBRzNMrjsRBhRQsHGBUAM,ChIJU0YBRzNMrjsRBhRQsHGBUAM,Trinity Men's Parlour,beauty_salon,Services,12.7267064,77.27046980000001,"P7GC+M5Q, Kunigal Main Road, Ijoor, Jeegenahalli (Town)",1.21,Ramanagara Plant,Ramanagara-Kanakapura Region,4.4,10,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJC6SErG1NrjsRdqCU0i3Djt0,ChIJC6SErG1NrjsRdqCU0i3Djt0,Amulya Beauty parlour,beauty_salon,Services,12.7308858,77.2733615,"Magadi Main Rd, Bhuvaneshwari nagara, Ramanagara",1.32,Ramanagara Plant,Ramanagara-Kanakapura Region,4.6,5,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJXQXL5VlNrjsRH5jymOEhWwA,ChIJXQXL5VlNrjsRH5jymOEhWwA,Suchis Be Glam,beauty_salon,Services,12.7255707,77.27139749999999,"3027 /A , Jalmangala Road , geetha Mandira Badavane , Kempegowda Circle",1.06,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,24,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJty3UbxVNrjsRyG-DewQQg9s,ChIJty3UbxVNrjsRyG-DewQQg9s,Durga salon and spa,beauty_salon,Services,12.7355355,77.27434930000001,"near BCM hostel, Swimming Pool Road, Ramanagara",1.74,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,7,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJLQ4yqWdNrjsR3jbBZ93WTVU,ChIJLQ4yqWdNrjsR3jbBZ93WTVU,Nature family salon and spa (men and women),beauty_salon,Services,12.7263718,77.2723371,"P7GC+GWW, Magadi - Ramanagara Road, Ijoor, Rayaradoddi",1.02,Ramanagara Plant,Ramanagara-Kanakapura Region,4.5,51,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJAQAALy5MrjsRuEORLmmnsng,ChIJAQAALy5MrjsRuEORLmmnsng,New Trends,beauty_salon,Services,12.7340174,77.2755351,"Nanjundappa Buliding, near Pavithra School, Magadi Road, Agrahar, Ramanagara",1.53,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJKx_jG81NrjsRjKfy5EqfjkE,ChIJKx_jG81NrjsRjKfy5EqfjkE,Gorgeous Herbal Beauty Parlor,beauty_salon,Services,12.7242183,77.2724581,"P7FC+MXP, Geetha Mandira Extension Road, Ijoor, Ijoor, Jeegenahalli (Town)",0.89,Ramanagara Plant,Ramanagara-Kanakapura Region,0.0,0,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJW_gkPV1NrjsRBoeig6BOvMA,ChIJW_gkPV1NrjsRBoeig6BOvMA,"Queens ,The Beauty World",beauty_salon,Services,12.7334153,77.27639839999999,Hanuman Temple Road,1.44,Ramanagara Plant,Ramanagara-Kanakapura Region,5.0,2,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJ4ZEdkRhTrjsRVlA6WGQc2yQ,ChIJ4ZEdkRhTrjsRVlA6WGQc2yQ,"Spin Unisex Salon, Ramanagar",beauty_salon,Services,12.7262085,77.2747559,"1st floor, No. 27-1-1-81, B. M Road, North Extension, Ramanagara",0.81,Ramanagara Plant,Ramanagara-Kanakapura Region,4.8,657,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJc4-mP41NrjsRuNjQg_090P0,ChIJc4-mP41NrjsRuNjQg_090P0,Lotus Ladies Hair & Beauty Salon,beauty_salon,Services,12.7312463,77.2780721,"Near Rotary BGS Hospital, MH College Road 1st Cross, Vivekananda Nagar Road, Ramanagara",1.17,Ramanagara Plant,Ramanagara-Kanakapura Region,4.9,149,,OPERATIONAL,1500,22500,10.0,7,No,No
Google Places,GOOGLE_ChIJXbYTXZ9NrjsRXZE6tWEd8NI,ChIJXbYTXZ9NrjsRXZE6tWEd8NI,Sri Lakshmi Glamour Touch Parlour,beauty_salon,Services,12.7313904,77.28513699999999,"behind Hp gas godown, 08 vinayakanagara, Arkavati ext, Ramanagara",1.3,Ramanagara Plant,Ramanagara-Kanakapura Region,4.0,4,,CLOSED_TEMPORARILY,1500,22500,10.0,7,No,No
