source,business_id,place_id,name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,rating,user_ratings_total,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,crawled_at,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Google Places API,GOOGLE_ChIJQdthW_o_rjsRC-Y_NsEfjus,ChIJQdthW_o_rjsRC-Y_NsEfjus,siddarth dry cleaning,supermarket,Retail,Retailer,No,High,No,"near Global villafe front gate, Pattanagere, BHEL Layout, Rajarajeshwari Nagar, Bengaluru",12.9248199,77.5066981,096860 80258,+91 96860 80258,Not Available,OPERATIONAL,4,1,28.15,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJQdthW_o_rjsRC-Y_NsEfjus,2025-10-25 12:37:08,Harohalli,14.30044509,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJxVb6DTY_rjsR9oiqJMJZBO0,ChIJxVb6DTY_rjsR9oiqJMJZBO0,Small Basket - Mantri Serenity,supermarket,Retail,Retailer,No,High,No,"Mantri serenity, Kanakapura Main Road, Doddakallasandra, Subramanyapura, Bengaluru",12.8872741,77.5491306,Not Available,Not Available,Not Available,OPERATIONAL,4.2,10,25.83,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJxVb6DTY_rjsR9oiqJMJZBO0,2025-10-25 12:37:15,Harohalli,26.56946665,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJr3TS0vY_rjsR4tV4pEh7m_I,ChIJr3TS0vY_rjsR4tV4pEh7m_I,Shree Mahadeshwara provision Stores,supermarket,Retail,Retailer,No,High,No,"29/A, Kanakapura Main Road, Raghuvanahalli, Bangalore City Municipal Corporation Layout, Bengaluru",12.8802878,77.5467748,098459 06197,+91 98459 06197,Not Available,OPERATIONAL,4.4,10,25.02,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJr3TS0vY_rjsR4tV4pEh7m_I,2025-10-25 12:37:15,Harohalli,26.84290186,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJad7wjswVrjsRbmRnBxpN8h8,ChIJad7wjswVrjsRbmRnBxpN8h8,Aakruti Supermarket,supermarket,Retail,Retailer,No,High,No,"18th Main Road, Kumaraswamy Layout II Stage, Stage 2, Kumaraswamy Layout, Bengaluru",12.9014368,77.5587995,063603 86359,+91 63603 86359,Not Available,CLOSED_TEMPORARILY,4.1,7,27.71,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJad7wjswVrjsRbmRnBxpN8h8,2025-10-25 12:37:17,Harohalli,27.04951894,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJnfFnFVwVrjsRhAyJJnnekt8,ChIJnfFnFVwVrjsRhAyJJnnekt8,Gandhimathi oldnews paperpart,supermarket,Retail,Retailer,No,High,No,"1573, Ganapathipura, Konanakunte, Bengaluru",12.8939158,77.5690118,098457 78900,+91 98457 78900,Not Available,OPERATIONAL,4.3,3,27.5,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJnfFnFVwVrjsRhAyJJnnekt8,2025-10-25 12:37:18,Harohalli,29.89718345,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJWT7dgVoVrjsRxNVt6kd2tLs,ChIJWT7dgVoVrjsRxNVt6kd2tLs,Shankar Timber & Ply || Timber Depot and Doors,supermarket,Retail,Retailer,No,High,No,"Shankar Timber & Ply #50, Chunchgatta Main Road, Konanakunte, Bengaluru",12.8869836,77.5707738,098803 83877,+91 98803 83877,http://shankartimbers.com/,OPERATIONAL,4.3,6,26.93,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJWT7dgVoVrjsRxNVt6kd2tLs,2025-10-25 12:37:18,Harohalli,31.06742356,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJPeqW3BgVrjsRtqoec_lrM_Q,ChIJPeqW3BgVrjsRtqoec_lrM_Q,Ayur Tattva Organics,supermarket,Retail,Retailer,No,High,No,"730, 16th Main Road, 1st Stage, Kumaraswamy Layout, Bengaluru",12.9058734,77.562886,098449 25999,+91 98449 25999,Not Available,OPERATIONAL,4,9,28.35,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJPeqW3BgVrjsRtqoec_lrM_Q,2025-10-25 12:37:19,Harohalli,27.3927726,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJMQe7Lsw_rjsRTI6aZ1qPB5s,ChIJMQe7Lsw_rjsRTI6aZ1qPB5s,M N Stores,supermarket,Retail,Retailer,No,High,No,"WG7W+QRX, Chikkalasandra, Bengaluru",12.9144976,77.5471239,Not Available,Not Available,Not Available,OPERATIONAL,4.3,24,28.48,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJMQe7Lsw_rjsRTI6aZ1qPB5s,2025-10-25 12:37:20,Harohalli,23.45061162,NorthEast,Outer,,Cluster1,No,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJ0_vfC1IVrjsRcuXTG8LnmGU,ChIJ0_vfC1IVrjsRcuXTG8LnmGU,New Tech Anodising And Fabrication,supermarket,Retail,Retailer,No,High,No,"VHJF+35X, Srinidhi Layout, 8th Phase, J. P. Nagar, Bengaluru",12.8802392,77.5729766,090368 44098,+91 90368 44098,Not Available,OPERATIONAL,4.4,29,26.42,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ0_vfC1IVrjsRcuXTG8LnmGU,2025-10-25 12:37:20,Harohalli,32.35085001,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJVWP0XCgVrjsRZZgWTfsEHFg,ChIJVWP0XCgVrjsRZZgWTfsEHFg,Value Store,supermarket,Retail,Retailer,No,High,No,"159, 1st Main Road, Doddamane Krishnappa Layout, BTS Layout, Arekere, Bengaluru",12.8869791,77.6054815,098806 27059,+91 98806 27059,Not Available,OPERATIONAL,4.3,41,29.06,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJVWP0XCgVrjsRZZgWTfsEHFg,2025-10-25 12:37:25,Harohalli,37.43340441,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJd9Iv7yAVrjsRc6wV72nWCok,ChIJd9Iv7yAVrjsRc6wV72nWCok,Guru provision store,supermarket,Retail,Retailer,No,High,No,"Vijaya Bank Layout, Bilekahalli, Bengaluru",12.8961399,77.6058147,Not Available,Not Available,Not Available,OPERATIONAL,4.1,9,29.89,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJd9Iv7yAVrjsRc6wV72nWCok,2025-10-25 12:37:27,Harohalli,36.30049741,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJ-_LVkL9rrjsRnxkMOYHRpe8,ChIJ-_LVkL9rrjsRnxkMOYHRpe8,Shreemayi Traders,supermarket,Retail,General Distributor,Yes,High,No,"DLF Main Road, Bhagyalakshmi Avenue, Rukmaiah Layout, Hulimavu, Bengaluru",12.8772998,77.6102039,095389 60323,+91 95389 60323,Not Available,CLOSED_TEMPORARILY,4.2,32,28.53,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ-_LVkL9rrjsRnxkMOYHRpe8,2025-10-25 12:37:28,Harohalli,39.56454069,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJyw_H8sUVrjsRNecUKM8ts6E,ChIJyw_H8sUVrjsRNecUKM8ts6E,Green Supermarket,supermarket,Retail,Retailer,No,High,No,"18, Silver Oak Street, Paradise Colony, Phase 7, J. P. Nagar, Bengaluru",12.8970321,77.5882468,Not Available,Not Available,Not Available,OPERATIONAL,4.2,25,28.89,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJyw_H8sUVrjsRNecUKM8ts6E,2025-10-25 12:37:28,Harohalli,33.13983928,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJoUqqPxYVrjsRW5ajq_JKs2o,ChIJoUqqPxYVrjsRW5ajq_JKs2o,Anashwara Dept Store,supermarket,Retail,Retailer,No,High,No,"17th Cross Road, 15th Main Road, 5th Phase, Nanjundeswara Layout, J P Nagar Phase 5, J. P. Nagar, Bengaluru",12.9005413,77.5920414,099169 94932,+91 99169 94932,Not Available,OPERATIONAL,4.3,15,29.44,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJoUqqPxYVrjsRW5ajq_JKs2o,2025-10-25 12:37:29,Harohalli,33.39432518,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJuc82uRYVrjsR7mXRVX_i-BQ,ChIJuc82uRYVrjsR7mXRVX_i-BQ,Mamata Market,supermarket,Retail,Retailer,No,High,No,"38 15th Main 17th Cross, 5th Phase, J. P. Nagar, Bengaluru",12.901129,77.5908943,078297 67410,+91 78297 67410,Not Available,OPERATIONAL,4,28,29.43,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJuc82uRYVrjsR7mXRVX_i-BQ,2025-10-25 12:37:29,Harohalli,33.12218294,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJ6Q4vuz05rjsRbKwHvk1VymY,ChIJ6Q4vuz05rjsRbKwHvk1VymY,Mathaji Super Market,supermarket,Retail,Retailer,No,High,No,"near Sarvashiva Kalyana Mantapa, 63, 1st Main Kengeri Main Rd, Kommaghatta",12.9306156,77.4639093,083107 57497,+91 83107 57497,Not Available,OPERATIONAL,4,4,28.01,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ6Q4vuz05rjsRbKwHvk1VymY,2025-10-25 12:37:31,Harohalli,4.740296065,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJAQAAwMc-rjsRhkWy8nBNLhE,ChIJAQAAwMc-rjsRhkWy8nBNLhE,Jai Hanuman Stores,supermarket,Retail,Retailer,No,High,No,"Sonnenahalli, Kengeri Satellite Town, Bengaluru",12.937769,77.483229,Not Available,Not Available,Not Available,OPERATIONAL,4.1,25,29.05,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJAQAAwMc-rjsRhkWy8nBNLhE,2025-10-25 12:37:38,Harohalli,8.728953516,North,Outer,,Cluster1,No,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJW0Xc4NM_rjsRo7rZQL1XC1M,ChIJW0Xc4NM_rjsRo7rZQL1XC1M,M R BUILDMART,supermarket,Retail,Retailer,No,High,Yes,"MYSORE ROAD, opposite JNANABHARATHI METRO STATION, Bangalore University Road, Rajarajeshwari Nagar, Bengaluru",12.9347084,77.5113076,Not Available,Not Available,Not Available,OPERATIONAL,4.4,7,29.34,12.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJW0Xc4NM_rjsRo7rZQL1XC1M,2025-10-25 12:37:38,Harohalli,14.71483713,North,Outer,,Cluster1,No,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJueb1IgtarjsRONAC1a_3Ntk,ChIJueb1IgtarjsRONAC1a_3Ntk,SRI SIDDESHWARA MEDICAL & GENERAL STORES,store,Retail,Retailer,No,Medium,No,India,12.6172766,77.381792,Not Available,Not Available,Not Available,OPERATIONAL,4,1,9.56,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJueb1IgtarjsRONAC1a_3Ntk,2025-10-25 12:43:28,Harohalli,223.6018665,SouthWest,Inner,,Cluster9,No,Rajshekhar J,9019937913,Cluster9,0-10 KM,9
Google Places API,GOOGLE_ChIJB0OsKwtarjsRE3rZfxIr-K4,ChIJB0OsKwtarjsRE3rZfxIr-K4,"Sri Lakshmi Venkateshwara Hardware, Doddamudavadi Gate",store,Retail,Retailer,No,Medium,No,"J99J+8HW, Doddamuduwadi",12.6183548,77.3814434,099806 76706,+91 99806 76706,Not Available,OPERATIONAL,4.1,23,9.5,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJB0OsKwtarjsRE3rZfxIr-K4,2025-10-25 12:43:28,Harohalli,224.2657163,SouthWest,Inner,,Cluster9,Yes,Rajshekhar J,9019937913,Cluster9,0-10 KM,9
Google Places API,GOOGLE_ChIJCXKqRp5QrjsRwPGIHM5Cq9k,ChIJCXKqRp5QrjsRwPGIHM5Cq9k,Sri Kabbalamma Enterprises,store,Retail,Retailer,No,Medium,No,"Kanakapura-Ramanagara Road, Chikka Mudhawadi",12.6221997,77.3766035,070222 33133,+91 70222 33133,Not Available,OPERATIONAL,4,43,9.58,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJCXKqRp5QrjsRwPGIHM5Cq9k,2025-10-25 12:43:30,Harohalli,228.3017523,SouthWest,Inner,,Cluster9,Yes,Rajshekhar J,9019937913,Cluster9,0-10 KM,9
Google Places API,GOOGLE_ChIJFZA6H3xbrjsRtRLwH45E2BU,ChIJFZA6H3xbrjsRtRLwH45E2BU,Akshay Engineering Works,store,Retail,Retailer,No,Medium,No,"Akshay Engineering Works, 366, Allimaranahalli",12.6071477,77.3893925,Not Available,Not Available,Not Available,OPERATIONAL,4,1,9.9,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJFZA6H3xbrjsRtRLwH45E2BU,2025-10-25 12:43:33,Harohalli,215.6264796,SouthWest,Inner,,Cluster9,No,Rajshekhar J,9019937913,Cluster9,0-10 KM,9
Google Places API,GOOGLE_ChIJo7LRbKhFrjsRH5Qs-lDbcUg,ChIJo7LRbKhFrjsRH5Qs-lDbcUg,TANMAY CLOTHING SHOP,store,Retail,Retailer,No,Medium,No,"near Tample, 23 1st Main 3rd Cross, near Tample, opp. Hotel Dobaradodi Domaradodi, Main Road, Gollahalli",12.7020169,77.3939787,080737 75512,+91 80737 75512,Not Available,OPERATIONAL,4,1,5.83,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJo7LRbKhFrjsRH5Qs-lDbcUg,2025-10-25 12:45:08,Harohalli,295.3854461,NorthWest,Inner,,Cluster12,Yes,Vacant,,Cluster12,0-10 KM,12
Google Places API,GOOGLE_ChIJvc52oecNrjsRCzJSmoWkqCA,ChIJvc52oecNrjsRCzJSmoWkqCA,Motherland Garments Pvt Ltd Unit 2,store,Retail,Retailer,No,Medium,No,"178 ,2nd Phase KIADB Ind Area,, Kanakapura Road, Harohalli",12.6871355,77.4457864,097400 44100,+91 97400 44100,http://www.motherlandgroup.com/,OPERATIONAL,4,8,0.91,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJvc52oecNrjsRCzJSmoWkqCA,2025-10-25 12:45:16,Harohalli,22.58329406,NorthEast,Inner,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,0-10 KM,1
Google Places API,GOOGLE_ChIJOQaL9SRbrjsRrLiXngVezXg,ChIJOQaL9SRbrjsRrLiXngVezXg,SHIVA MEDICALS & GENERAL STORES,store,Retail,Retailer,No,Medium,No,"MCFM+85V, Bannikuppe, Hulisiddegowdanadoddi",12.6733655,77.432937,072591 21594,+91 72591 21594,Not Available,OPERATIONAL,4,2,1.25,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJOQaL9SRbrjsRrLiXngVezXg,2025-10-25 12:45:17,Harohalli,236.6423554,SouthWest,Inner,,Cluster10,Yes,Vinod Kumar KJ,7483749862,Cluster10,0-10 KM,10
Google Places API,GOOGLE_ChIJY-DqACFbrjsRURp-V1z4aF8,ChIJY-DqACFbrjsRURp-V1z4aF8,Sri Kalabyraweshwara Chicken Center,store,Retail,Retailer,No,Medium,No,"02, Harohalli",12.6757835,77.4337177,097416 60145,+91 97416 60145,Not Available,OPERATIONAL,4,1,1.04,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJY-DqACFbrjsRURp-V1z4aF8,2025-10-25 12:45:20,Harohalli,246.4501139,SouthWest,Inner,,Cluster10,Yes,Vinod Kumar KJ,7483749862,Cluster10,0-10 KM,10
Google Places API,GOOGLE_ChIJ15XcBTpbrjsRAAAAMOqYDUo,ChIJ15XcBTpbrjsRAAAAMOqYDUo,Sri Virabhadreswara Provion Store,store,Retail,Retailer,No,Medium,No,"4, Harohalli",12.6773248,77.4409024,080737 34071,+91 80737 34071,Not Available,OPERATIONAL,4,4,0.3,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ15XcBTpbrjsRAAAAMOqYDUo,2025-10-25 12:45:22,Harohalli,215.9456926,SouthWest,Inner,,Cluster9,Yes,Rajshekhar J,9019937913,Cluster9,0-10 KM,9
Google Places API,GOOGLE_ChIJxavhUjhbrjsRrFkjR9OZUdY,ChIJxavhUjhbrjsRrFkjR9OZUdY,Kavita Electricals And Hardware,store,Retail,Retailer,No,Medium,No,Ramanagara,12.6755554,77.444509,090084 40743,+91 90084 40743,Not Available,OPERATIONAL,4.4,37,0.49,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJxavhUjhbrjsRrFkjR9OZUdY,2025-10-25 12:45:23,Harohalli,154.3367109,SouthEast,Inner,,Cluster7,Yes,Srikantha B N,9738258828,Cluster7,0-10 KM,7
Google Places API,GOOGLE_ChIJrxvXnqZcrjsRrIHH5CUFDUY,ChIJrxvXnqZcrjsRrIHH5CUFDUY,Lakshmi Venkateshwara Pashu Aharakenra,store,Retail,Retailer,No,Medium,No,"MFGG+47C, Maralawadi Road, Harohalli",12.675305,77.4756389,Not Available,Not Available,Not Available,OPERATIONAL,4.2,33,3.62,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJrxvXnqZcrjsRrIHH5CUFDUY,2025-10-25 12:45:30,Harohalli,97.46661085,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJSZjt9eRdrjsRPKvtZ8Cail8,ChIJSZjt9eRdrjsRPKvtZ8Cail8,Anekal main Road,store,Retail,Retailer,No,Medium,No,"Anekal Main Road, Maine Road, Aanekal, Harohalli",12.6806046,77.4737019,091135 63308,+91 91135 63308,Not Available,OPERATIONAL,4,4,3.38,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJSZjt9eRdrjsRPKvtZ8Cail8,2025-10-25 12:45:33,Harohalli,87.98735881,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJYyr_Lw9drjsRtP82wRZRb10,ChIJYyr_Lw9drjsRtP82wRZRb10,SRI kabbalamma condiments,store,Retail,Retailer,No,Medium,No,"Harohalli, to, Anekal main road, Chikkanadoddi",12.6704906,77.5085201,Not Available,Not Available,Not Available,OPERATIONAL,4,6,7.23,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJYyr_Lw9drjsRtP82wRZRb10,2025-10-25 12:45:42,Harohalli,97.99433913,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Google Places API,GOOGLE_ChIJaTWTDAxFrjsRjdZXe3u2zWA,ChIJaTWTDAxFrjsRjdZXe3u2zWA,K. Gopahalli Nandine Milk Dairy,store,Retail,Retailer,No,Medium,No,"D. T. Bidadi, Mg Rd Bidadi , k.Gopahalli, Ramanagara, Manchegowdana Palya",12.7262925,77.4057622,Not Available,Not Available,Not Available,OPERATIONAL,4,28,6.55,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJaTWTDAxFrjsRjdZXe3u2zWA,2025-10-25 12:46:49,Harohalli,322.4969782,NorthWest,Inner,,Cluster13,No,Vacant,,Cluster13,0-10 KM,13
Google Places API,GOOGLE_ChIJs2JKHyJFrjsRwJNMs9cdRb8,ChIJs2JKHyJFrjsRwJNMs9cdRb8,HR Provision Store,store,Retail,Retailer,No,Medium,No,"PC59+J7W, anedoddi, Anedoddi",12.7091136,77.4182111,095911 05909,+91 95911 05909,Not Available,OPERATIONAL,4.1,9,4.22,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJs2JKHyJFrjsRwJNMs9cdRb8,2025-10-25 12:46:51,Harohalli,321.2469697,NorthWest,Inner,,Cluster13,Yes,Vacant,,Cluster13,0-10 KM,13
Google Places API,GOOGLE_ChIJq22luZhFrjsROl2keVTXvrk,ChIJq22luZhFrjsROl2keVTXvrk,Seervi nivas,store,Retail,Retailer,No,Medium,No,PCWH+34,12.7451887,77.4278064,Not Available,Not Available,Not Available,OPERATIONAL,4.2,5,7.47,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJq22luZhFrjsROl2keVTXvrk,2025-10-25 12:46:57,Harohalli,347.6469369,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJU53fXYxFrjsRoMZ2m7EATk0,ChIJU53fXYxFrjsRoMZ2m7EATk0,Yerehalli milk dairy,store,Retail,Retailer,No,Medium,No,"PC2M+WWJ, Ramanagara",12.7023254,77.4347506,Not Available,Not Available,Not Available,OPERATIONAL,4.3,18,2.67,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJU53fXYxFrjsRoMZ2m7EATk0,2025-10-25 12:46:57,Harohalli,341.54166,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJrY-YGU1ErjsRdUXphDeslTQ,ChIJrY-YGU1ErjsRdUXphDeslTQ,G.T Traders Wholesale,store,Retail,General Distributor,Yes,Medium,No,Byramangala,12.7469017,77.4259957,Not Available,Not Available,Not Available,OPERATIONAL,4.1,34,7.7,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJrY-YGU1ErjsRdUXphDeslTQ,2025-10-25 12:46:58,Harohalli,346.5231406,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJHZCHyUxErjsRUI6OYmngNiU,ChIJHZCHyUxErjsRUI6OYmngNiU,BHARATH FRUITS & VEGITABLES MART,store,Retail,Retailer,No,Medium,No,"PCXF+FV3, Byramangala Road, Byramangala",12.7486499,77.4246587,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,4,1,7.93,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJHZCHyUxErjsRUI6OYmngNiU,2025-10-25 12:46:59,Harohalli,345.8313833,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJJ1t3VABFrjsROEkZ6J_ORg8,ChIJJ1t3VABFrjsROEkZ6J_ORg8,Pavan electric and tools,store,Retail,Retailer,No,Medium,No,"PCXF+FVR, Chikkakuntanahalli",12.7487485,77.4246417,Not Available,Not Available,Not Available,OPERATIONAL,4,1,7.94,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJJ1t3VABFrjsROEkZ6J_ORg8,2025-10-25 12:47:00,Harohalli,345.8378572,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJ1-KYSrNFrjsR30gVBbpgXsc,ChIJ1-KYSrNFrjsR30gVBbpgXsc,Bharath Sweets and Bakery,store,Retail,Retailer,No,Medium,No,"to, Jattipallya Rd, Byramangala",12.7487606,77.4245287,Not Available,Not Available,Not Available,OPERATIONAL,4.1,58,7.94,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ1-KYSrNFrjsR30gVBbpgXsc,2025-10-25 12:47:01,Harohalli,345.7545024,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJbcrQJNpFrjsRjX4AmxBKvMM,ChIJbcrQJNpFrjsRjX4AmxBKvMM,Indane - M R Gramin Vitrak,store,Retail,Retailer,No,Medium,No,"Shankarappa Building, Byramanagala, Bengaluru",12.7488099,77.4241337,098458 74111,+91 98458 74111,https://locator.iocl.com/indane/indane-m-r-gramin-vitrak-gas-agency-byramanagala-bengaluru-234971/Home?utm_source=locator&utm_medium=googleplaces,OPERATIONAL,4.3,11,7.96,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJbcrQJNpFrjsRjX4AmxBKvMM,2025-10-25 12:47:02,Harohalli,345.4652512,North,Inner,,Cluster14,Yes,Vacant,,Cluster14,0-10 KM,14
Google Places API,GOOGLE_ChIJqVxrKj5DrjsRVicMeRmDtos,ChIJqVxrKj5DrjsRVicMeRmDtos,Sree Manojavam Ceramics,store,Retail,Retailer,No,Medium,No,"288/224/A & 289/225/A, Kanakapura Main Road, Kaggalahalli",12.725595,77.4851451,099457 00614,+91 99457 00614,Not Available,OPERATIONAL,4.2,34,6.9,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJqVxrKj5DrjsRVicMeRmDtos,2025-10-25 12:47:09,Harohalli,42.05391777,NorthEast,Inner,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJtQiMCXZDrjsRAAAAcKpoa3E,ChIJtQiMCXZDrjsRAAAAcKpoa3E,KOUSHLYA,store,Retail,Retailer,No,Medium,No,"PFPP+4W2, 04 Erdumudu, Bengaluru",12.7352557,77.4872592,062382 66434,+91 62382 66434,Not Available,OPERATIONAL,4.4,5,7.87,12.5,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJtQiMCXZDrjsRAAAAcKpoa3E,2025-10-25 12:47:11,Harohalli,38.04953499,NorthEast,Inner,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Google Places API,GOOGLE_ChIJP9GF6FhprjsR3TD8HhoEIOc,ChIJP9GF6FhprjsR3TD8HhoEIOc,Ganesh Traders,department_store,Retail,General Distributor,Yes,High,No,"QJPQ+J68, Jigani Bus Stop Main Taluk, Jigani - Anekal Road, Bengaluru",12.7865418,77.6380754,098801 94458,+91 98801 94458,Not Available,OPERATIONAL,4.1,13,24.32,12.5,6000,3000,https://www.google.com/maps/place/?q=place_id:ChIJP9GF6FhprjsR3TD8HhoEIOc,2025-10-25 12:54:00,Harohalli,60.68378828,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJRXni1WtqrjsRPkTh1xzZahY,ChIJRXni1WtqrjsRPkTh1xzZahY,Mataji Provision Store,department_store,Retail,Retailer,No,High,No,"Jairam Building, Opp Bannerghatta Police Station, Bannerghatta Road, Bannerughatta, Bengaluru",12.8143763,77.5817326,090365 09311,+91 90365 09311,Not Available,CLOSED_TEMPORARILY,4,2,21.28,12.5,6000,3000,https://www.google.com/maps/place/?q=place_id:ChIJRXni1WtqrjsRPkTh1xzZahY,2025-10-25 12:54:00,Harohalli,45.17877878,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
